change,cbo,cbomodified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom2,tcc,lcc,totalmethodsqty,staticmethodsqty,publicmethodsqty,privatemethodsqty,protectedmethodsqty,defaultmethodsqty,visiblemethodsqty,totalfieldsqty,staticfieldsqty,publicfieldsqty,privatefieldsqty,protectedfieldsqty,finalfieldsqty,nosi,loc,returnqty,loopqty,comparisonsqty,trycatchqty,parenthesizedexpsqty,stringliteralsqty,numbersqty,assignmentsqty,mathoperationsqty,variablesqty,maxnestedblocksqty,anonymousclassesqty,innerclassesqty,uniquewordsqty,avgcyclomatic,countclassbase,countclasscoupled,countclassderived,countdeclclassmethod,countdeclclassvariable,countdeclinstancemethod,countdeclinstancevariable,countdeclmethod,countdeclmethodall,countdeclmethoddefault,countdeclmethodprivate,countdeclmethodprotected,countdeclmethodpublic,countline,countlineblank,countlinecode,countlinecodedecl,countlinecodeexe,countlinecomment,countsemicolon,countstmt,countstmtdecl,countstmtexe,maxcyclomatic,maxinheritancetree,percentlackofcohesion,ratiocommenttocode,sumcyclomatic,maxnesting,boc,lch,type,severity,resolution,status,effort
0,0.042277639931656015,0.03007452679514111,0.0,0.042277639931656015,0.04597085085771188,0.03653920476209348,0.0,0.10609136752095402,0.0,0.0382970702408352,0.0685930449212457,0.05850107811530851,0.06163396386965003,0.0,0.0644779768720295,0.0,0.0,0.0,0.06321642978101573,0.016033384194871644,0.031113569564352756,0.0,0.03171807398477756,0.0,0.027524094128159017,0.04815330735797004,0.12644249705019817,0.0,0.0,0.0,0.07980868844676221,0.0,0.15700170533780214,0.2161203804195088,0.20116812912390236,0.3230207915317319,0.19173658668057272,0.03646624787447364,0.3779644730092272,0.0,0.1006091583426218,0.026518576139190998,0.04016096644512494,0.051324498316489824,0.0,0.0,0.031113569564352756,0.061870006615265205,0.0,0.06163396386965003,0.03479215871100221,0.0,0.0,0.0,0.0644779768720295,0.11049945986614573,0.1279260894531986,0.14225442719732867,0.13687805037160308,0.1905358832589434,0.01945463139832305,0.16699883461854262,0.1434268869605932,0.14536776607754634,0.1534469598388709,0.04136455748548003,0.037190400165280094,0.0,0.0,0.01770479212271013,0.035533452725935076,0.03624838396223839,0.03420896981642126,0.0445435403187374,0.041265630706011525,0.0,0.03273853022358256,0.0424567211782157
0,0.042277639931656015,0.03007452679514111,0.0,0.042277639931656015,0.04597085085771188,0.03653920476209348,0.0,0.10609136752095402,0.0,0.0382970702408352,0.0685930449212457,0.05850107811530851,0.06163396386965003,0.0,0.0644779768720295,0.0,0.0,0.0,0.06321642978101573,0.016033384194871644,0.031113569564352756,0.0,0.03171807398477756,0.0,0.027524094128159017,0.04815330735797004,0.12644249705019817,0.0,0.0,0.0,0.07980868844676221,0.0,0.15700170533780214,0.2161203804195088,0.20116812912390236,0.3230207915317319,0.19173658668057272,0.03646624787447364,0.3779644730092272,0.0,0.1006091583426218,0.026518576139190998,0.04016096644512494,0.051324498316489824,0.0,0.0,0.031113569564352756,0.061870006615265205,0.0,0.06163396386965003,0.03479215871100221,0.0,0.0,0.0,0.0644779768720295,0.11049945986614573,0.1279260894531986,0.14225442719732867,0.13687805037160308,0.1905358832589434,0.01945463139832305,0.16699883461854262,0.1434268869605932,0.14536776607754634,0.1534469598388709,0.04136455748548003,0.037190400165280094,0.0,0.0,0.01770479212271013,0.035533452725935076,0.03624838396223839,0.03420896981642126,0.0445435403187374,0.041265630706011525,0.0,0.03273853022358256,0.0424567211782157
0,0.042277639931656015,0.03007452679514111,0.0,0.042277639931656015,0.04597085085771188,0.03653920476209348,0.0,0.10609136752095402,0.0,0.0382970702408352,0.0685930449212457,0.05850107811530851,0.06163396386965003,0.0,0.0644779768720295,0.0,0.0,0.0,0.06321642978101573,0.016033384194871644,0.031113569564352756,0.0,0.03171807398477756,0.0,0.027524094128159017,0.04815330735797004,0.12644249705019817,0.0,0.0,0.0,0.07980868844676221,0.0,0.15700170533780214,0.2161203804195088,0.20116812912390236,0.3230207915317319,0.19173658668057272,0.03646624787447364,0.3779644730092272,0.0,0.1006091583426218,0.026518576139190998,0.04016096644512494,0.051324498316489824,0.0,0.0,0.031113569564352756,0.061870006615265205,0.0,0.06163396386965003,0.03479215871100221,0.0,0.0,0.0,0.0644779768720295,0.11049945986614573,0.1279260894531986,0.14225442719732867,0.13687805037160308,0.1905358832589434,0.01945463139832305,0.16699883461854262,0.1434268869605932,0.14536776607754634,0.1534469598388709,0.04136455748548003,0.037190400165280094,0.0,0.0,0.01770479212271013,0.035533452725935076,0.03624838396223839,0.03420896981642126,0.0445435403187374,0.041265630706011525,0.0,0.03273853022358256,0.0424567211782157
0,0.042277639931656015,0.03007452679514111,0.0,0.042277639931656015,0.04597085085771188,0.03653920476209348,0.0,0.10609136752095402,0.0,0.0382970702408352,0.0685930449212457,0.05850107811530851,0.06163396386965003,0.0,0.0644779768720295,0.0,0.0,0.0,0.06321642978101573,0.016033384194871644,0.031113569564352756,0.0,0.03171807398477756,0.0,0.027524094128159017,0.04815330735797004,0.12644249705019817,0.0,0.0,0.0,0.07980868844676221,0.0,0.15700170533780214,0.2161203804195088,0.20116812912390236,0.3230207915317319,0.19173658668057272,0.03646624787447364,0.3779644730092272,0.0,0.1006091583426218,0.026518576139190998,0.04016096644512494,0.051324498316489824,0.0,0.0,0.031113569564352756,0.061870006615265205,0.0,0.06163396386965003,0.03479215871100221,0.0,0.0,0.0,0.0644779768720295,0.11049945986614573,0.1279260894531986,0.14225442719732867,0.13687805037160308,0.1905358832589434,0.01945463139832305,0.16699883461854262,0.1434268869605932,0.14536776607754634,0.1534469598388709,0.04136455748548003,0.037190400165280094,0.0,0.0,0.01770479212271013,0.035533452725935076,0.03624838396223839,0.03420896981642126,0.0445435403187374,0.041265630706011525,0.0,0.03273853022358256,0.0424567211782157
0,0.042277639931656015,0.03007452679514111,0.0,0.042277639931656015,0.04597085085771188,0.03653920476209348,0.0,0.10609136752095402,0.0,0.0382970702408352,0.0685930449212457,0.05850107811530851,0.06163396386965003,0.0,0.0644779768720295,0.0,0.0,0.0,0.06321642978101573,0.016033384194871644,0.031113569564352756,0.0,0.03171807398477756,0.0,0.027524094128159017,0.04815330735797004,0.12644249705019817,0.0,0.0,0.0,0.07980868844676221,0.0,0.15700170533780214,0.2161203804195088,0.20116812912390236,0.3230207915317319,0.19173658668057272,0.03646624787447364,0.3779644730092272,0.0,0.1006091583426218,0.026518576139190998,0.04016096644512494,0.051324498316489824,0.0,0.0,0.031113569564352756,0.061870006615265205,0.0,0.06163396386965003,0.03479215871100221,0.0,0.0,0.0,0.0644779768720295,0.11049945986614573,0.1279260894531986,0.14225442719732867,0.13687805037160308,0.1905358832589434,0.01945463139832305,0.16699883461854262,0.1434268869605932,0.14536776607754634,0.1534469598388709,0.04136455748548003,0.037190400165280094,0.0,0.0,0.01770479212271013,0.035533452725935076,0.03624838396223839,0.03420896981642126,0.0445435403187374,0.041265630706011525,0.0,0.03273853022358256,0.0424567211782157
0,0.042277639931656015,0.03007452679514111,0.0,0.042277639931656015,0.04597085085771188,0.03653920476209348,0.0,0.10609136752095402,0.0,0.0382970702408352,0.0685930449212457,0.05850107811530851,0.06163396386965003,0.0,0.0644779768720295,0.0,0.0,0.0,0.06321642978101573,0.016033384194871644,0.031113569564352756,0.0,0.03171807398477756,0.0,0.027524094128159017,0.04815330735797004,0.12644249705019817,0.0,0.0,0.0,0.07980868844676221,0.0,0.15700170533780214,0.2161203804195088,0.20116812912390236,0.3230207915317319,0.19173658668057272,0.03646624787447364,0.3779644730092272,0.0,0.1006091583426218,0.026518576139190998,0.04016096644512494,0.051324498316489824,0.0,0.0,0.031113569564352756,0.061870006615265205,0.0,0.06163396386965003,0.03479215871100221,0.0,0.0,0.0,0.0644779768720295,0.11049945986614573,0.1279260894531986,0.14225442719732867,0.13687805037160308,0.1905358832589434,0.01945463139832305,0.16699883461854262,0.1434268869605932,0.14536776607754634,0.1534469598388709,0.04136455748548003,0.037190400165280094,0.0,0.0,0.01770479212271013,0.035533452725935076,0.03624838396223839,0.03420896981642126,0.0445435403187374,0.041265630706011525,0.0,0.03273853022358256,0.0424567211782157
0,0.042277639931656015,0.03007452679514111,0.0,0.042277639931656015,0.04597085085771188,0.03653920476209348,0.0,0.10609136752095402,0.0,0.0382970702408352,0.0685930449212457,0.05850107811530851,0.06163396386965003,0.0,0.0644779768720295,0.0,0.0,0.0,0.06321642978101573,0.016033384194871644,0.031113569564352756,0.0,0.03171807398477756,0.0,0.027524094128159017,0.04815330735797004,0.12644249705019817,0.0,0.0,0.0,0.07980868844676221,0.0,0.15700170533780214,0.2161203804195088,0.20116812912390236,0.3230207915317319,0.19173658668057272,0.03646624787447364,0.3779644730092272,0.0,0.1006091583426218,0.026518576139190998,0.04016096644512494,0.051324498316489824,0.0,0.0,0.031113569564352756,0.061870006615265205,0.0,0.06163396386965003,0.03479215871100221,0.0,0.0,0.0,0.0644779768720295,0.11049945986614573,0.1279260894531986,0.14225442719732867,0.13687805037160308,0.1905358832589434,0.01945463139832305,0.16699883461854262,0.1434268869605932,0.14536776607754634,0.1534469598388709,0.04136455748548003,0.037190400165280094,0.0,0.0,0.01770479212271013,0.035533452725935076,0.03624838396223839,0.03420896981642126,0.0445435403187374,0.041265630706011525,0.0,0.03273853022358256,0.0424567211782157
0,0.04932391325359869,0.035086947927664626,0.0,0.04932391325359869,0.02213411337593535,0.03653920476209348,0.0,0.03350253711188022,0.0,0.07364821813895717,0.07931825342513169,0.1147079963045265,0.032049661212218014,0.0,0.033528547973455336,0.0,0.0,0.0,0.032872543486128177,0.03206676838974329,0.0,0.0,0.06343614796955512,0.0,0.027524094128159017,0.040127756131641705,0.04150695951799818,0.0,0.0,0.0,0.0,0.0,0.057202171712222485,0.048987286228421995,0.04630060114756483,0.0,0.04880567660960033,0.0,0.0,0.0,0.017548109013247985,0.026518576139190998,0.04016096644512494,0.03948038332037679,0.0,0.0,0.0,0.03217240343993791,0.04821026964018951,0.032049661212218014,0.01809192252972115,0.0,0.0,0.0,0.033528547973455336,0.03387169372781351,0.03402289613116984,0.043441136907571336,0.04562601679053436,0.04572861198214642,0.008703387730828734,0.050414742526352495,0.045857576103046804,0.04456530054932078,0.0460999450159698,0.013788185828493343,0.037190400165280094,0.07989037319860709,0.0,0.026557188184065193,0.0,0.03624838396223839,0.03420896981642126,0.0445435403187374,0.041265630706011525,0.0,0.03273853022358256,0.10614180294553925
0,0.04932391325359869,0.035086947927664626,0.0,0.04932391325359869,0.013620992846729447,0.03653920476209348,0.0,0.04280879742073584,0.0,0.0,0.13449616651224647,0.1147079963045265,0.01972286843828801,0.0,0.020632952599049438,0.0,0.0,0.0,0.02022925752992503,0.016033384194871644,0.0,0.0,0.03171807398477756,0.0,0.0,0.08025551226328341,0.024981040450647054,0.0,0.0,0.0,0.0,0.0,0.07545818396080413,0.00864481521678035,0.006386289813457218,0.0,0.0069722395156571896,0.0,0.0,0.0,0.02807697442119678,0.026518576139190998,0.04016096644512494,0.03948038332037679,0.0,0.0,0.0,0.019798402116884866,0.024105134820094756,0.01972286843828801,0.011133490787520708,0.0,0.0,0.0,0.020632952599049438,0.030169869276686356,0.02994014859542946,0.02967457943686211,0.01809307562383259,0.032663294272961725,0.023038379287487826,0.02961866123423209,0.02731940704011299,0.013794021598599288,0.02963567893883773,0.013788185828493343,0.037190400165280094,0.0,0.0,0.10180255470558325,0.0,0.03624838396223839,0.03420896981642126,0.0445435403187374,0.041265630706011525,0.0,0.03273853022358256,0.06368508176732356
0,0.042277639931656015,0.035086947927664626,0.00850979082808278,0.042277639931656015,0.017026241058411808,0.10961761428628045,0.0,0.07817258659438718,0.011992808177126429,0.0,0.0,0.0,0.024653585547860013,0.04512936824065242,0.02321207167393062,0.018030461149365472,0.0,0.0,0.022757914721165663,0.0,0.0,0.0,0.0,0.0,0.0,0.08025551226328341,0.044965872811164695,0.0,0.0,0.0,0.0,0.0,0.05294243552088677,0.048987286228421995,0.014369152080278742,0.0,0.015687538910228678,0.0,0.0,0.06692744814102547,0.021057730815897582,0.026518576139190998,0.04016096644512494,0.03158430665630143,0.0,0.04512936824065242,0.0,0.022273202381495473,0.0,0.024653585547860013,0.013916863484400884,0.0,0.018030461149365472,0.0,0.02321207167393062,0.0357226059533771,0.0421883912026506,0.04925368339520412,0.03303952940004212,0.05226127083673877,0.0005119639841663961,0.05230529537109071,0.048784655428773194,0.03077127895072149,0.05202708080373735,0.013788185828493343,0.037190400165280094,0.0,0.0,0.0022130990153387663,0.0,0.03624838396223839,0.03420896981642126,0.0445435403187374,0.041265630706011525,0.0,0.03273853022358256,0.0424567211782157
0,0.07750900654136936,0.055136632457758704,0.0,0.07750900654136936,0.034052482116823615,0.03653920476209348,0.0,0.08189509071792943,0.01758945199311876,0.0,0.0,0.0,0.029584302657432015,0.0,0.03094942889857416,0.0,0.0,0.0,0.03034388629488755,0.0,0.0,0.0,0.0,0.0,0.0,0.09095624723172119,0.08070797684055202,0.0,0.034001020045902296,0.0,0.15961737689352443,0.0,0.06693871157813269,0.031697655794861286,0.12612922381578007,0.011138647983852824,0.11678501188725793,0.07293249574894728,0.0,0.0,0.058493696710826625,0.053037152278381995,0.04016096644512494,0.07896076664075358,0.0,0.0,0.0,0.029697603175327297,0.0,0.029584302657432015,0.01670023618128106,0.0,0.0,0.0,0.03094942889857416,0.0647819278947253,0.08982044578628838,0.07678679833662257,0.07709223526676495,0.09744549458100249,0.01740677546165747,0.09767856364480795,0.08586099355464083,0.08488628676061101,0.09944416710587771,0.05515274331397337,0.037190400165280094,0.0,0.0,0.030983386214742725,0.07106690545187015,0.03624838396223839,0.03420896981642126,0.0445435403187374,0.041265630706011525,0.0,0.03273853022358256,0.010614180294553925
0,0.07750900654136936,0.055136632457758704,0.0,0.07750900654136936,0.034052482116823615,0.03653920476209348,0.0,0.08189509071792943,0.01758945199311876,0.0,0.0,0.0,0.029584302657432015,0.0,0.03094942889857416,0.0,0.0,0.0,0.03034388629488755,0.0,0.0,0.0,0.0,0.0,0.0,0.09095624723172119,0.08070797684055202,0.0,0.034001020045902296,0.0,0.15961737689352443,0.0,0.06693871157813269,0.031697655794861286,0.12612922381578007,0.011138647983852824,0.11678501188725793,0.07293249574894728,0.0,0.0,0.058493696710826625,0.053037152278381995,0.04016096644512494,0.07896076664075358,0.0,0.0,0.0,0.029697603175327297,0.0,0.029584302657432015,0.01670023618128106,0.0,0.0,0.0,0.03094942889857416,0.0647819278947253,0.08982044578628838,0.07678679833662257,0.07709223526676495,0.09744549458100249,0.01740677546165747,0.09767856364480795,0.08586099355464083,0.08488628676061101,0.09944416710587771,0.05515274331397337,0.037190400165280094,0.0,0.0,0.030983386214742725,0.07106690545187015,0.03624838396223839,0.03420896981642126,0.0445435403187374,0.020632815353005762,0.0,0.03273853022358256,0.02122836058910785
